Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
485,56,0m 56s,-26.9116542,-49.03360679,P-GPS,58.4,17.8,0.2,0.1,0.7,0.3,61.2,18.7,-26.91155751,-49.03376056,18,5,46,13.833,0.11,3.407,3.471,3.438,3.517,-0.1,0,0,2.2,0.1,127.6,127.6,1024,1024,1024,1024,1024,,,,,
486,56.1,0m 56.1s,-26.91165432,-49.03360682,P-GPS,58.4,17.8,0.2,0.1,0.7,0.3,61.2,18.7,-26.91155751,-49.03376056,18,5,46,13.833,0.11,3.407,3.471,3.438,3.517,-0.1,0,0,2.3,0,127.7,127.7,1024,1024,1024,1024,1024,,,,,
487,56.2,0m 56.2s,-26.91165444,-49.03360687,P-GPS,58.4,17.8,0.2,0.1,1.1,0.5,61.2,18.7,-26.91155751,-49.03376056,18,5,46,13.833,0.11,3.407,3.471,3.438,3.517,-0.1,0,0,2.3,-0.2,127.8,127.8,1024,1024,1024,1024,1024,,,,,
488,56.3,0m 56.3s,-26.91165472,-49.03360698,P-GPS,58.4,17.8,0.2,0.1,0.0,0.0,61.3,18.7,-26.91155751,-49.03376056,18,5,46,13.833,0.11,3.407,3.471,3.438,3.517,-0.1,0,0,2.4,-0.5,127.8,127.8,1024,1024,1024,1024,1024,,,,,
489,56.4,0m 56.4s,-26.91165486,-49.03360704,P-GPS,58.4,17.8,0.2,0.1,0.0,0.0,61.3,18.7,-26.91155751,-49.03376056,18,5,46,13.833,0.11,3.407,3.471,3.438,3.517,-0.1,0,0,2.5,-0.9,127.7,127.7,1024,1024,1024,1028,1024,,,,,
490,56.5,0m 56.5s,-26.91165502,-49.03360714,P-GPS,58.4,17.8,0.2,0.1,1.1,0.5,61.3,18.7,-26.91155751,-49.03376056,18,5,46,13.833,0.11,3.407,3.471,3.438,3.517,-0.1,0,0,2.7,-1.2,127.5,127.5,1024,1024,1024,1236,1014,,,,,
491,56.7,0m 56.7s,-26.91165544,-49.03360727,P-GPS,58.4,17.8,0.3,0.1,0.7,0.3,61.3,18.7,-26.91155751,-49.03376056,18,5,46,13.833,0.11,3.407,3.471,3.438,3.517,-0.1,-0.1,0,2.7,-1.2,128.9,128.9,1024,1024,1024,1400,1004,,,,,
492,56.8,0m 56.8s,-26.91165557,-49.03360739,P-GPS,58.4,17.8,0.3,0.1,0.7,0.3,61.3,18.7,-26.91155751,-49.03376056,18,5,46,13.833,0.11,3.407,3.471,3.438,3.517,-0.1,-0.1,0,2.7,-0.8,131.6,131.6,1024,1024,1024,1420,1005,,,,,
493,56.9,0m 56.9s,-26.91165575,-49.03360759,P-GPS,58.4,17.8,0.3,0.1,0.0,0.0,61.3,18.7,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,-0.1,-0.1,0,2.8,-0.8,135.4,135.4,1024,1024,1024,1442,998,,,,,
494,57,0m 57s,-26.91165588,-49.03360775,P-GPS,58.4,17.8,0.3,0.1,1.1,0.5,61.3,18.7,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,-0.1,-0.1,0,2.8,-1.3,140.2,140.2,1024,1024,1024,1287,1024,,,,,
495,57.1,0m 57.1s,-26.91165608,-49.03360801,P-GPS,58.4,17.8,0.3,0.1,0.0,0.0,61.3,18.7,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,-0.1,-0.1,0,3,-1.8,145,145,1024,1024,1024,1024,1024,,,,,
496,57.3,0m 57.3s,-26.91165636,-49.03360846,P-GPS,58.4,17.8,0.3,0.1,1.0,0.4,61.2,18.7,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,-0.1,-0.1,0,2.9,-2.4,148.4,148.4,1024,1024,1024,1024,1024,,,,,
497,57.4,0m 57.4s,-26.91165644,-49.03360863,P-GPS,58.4,17.8,0.2,0.1,1.0,0.4,61.2,18.7,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0,-0.1,0,2.7,-2.5,148.9,148.9,1024,1024,1024,1024,1024,,,,,
498,57.5,0m 57.5s,-26.91165663,-49.0336088,P-GPS,58.4,17.8,0.2,0.1,0.0,0.0,61.2,18.7,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0,-0.1,0,2.7,-2.6,149.3,149.3,1024,1024,1024,1024,1024,,,,,
499,57.7,0m 57.7s,-26.91165688,-49.03360912,P-GPS,58.4,17.8,0.2,0.1,0.0,0.0,61.2,18.6,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0,-0.1,0,2.8,-2.7,150,150,1024,1024,1024,1024,1024,,,,,
500,57.8,0m 57.8s,-26.91165694,-49.03360924,P-GPS,58.7,17.9,0.2,0.1,0.0,0.0,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0,-0.1,0,2.9,-2.9,150.4,150.4,1024,1024,1024,1024,1024,,,,,
501,57.9,0m 57.9s,-26.91165717,-49.03360945,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0,0,0,3,-2.9,150.7,150.7,1024,1024,1024,1024,1024,,,,,
502,58,0m 58s,-26.91165723,-49.03360953,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0,0,0,3.2,-2.9,150.9,150.9,1024,1024,1024,1024,1024,,,,,
503,58.1,0m 58.1s,-26.91165727,-49.03360959,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0,0,0,3.4,-2.8,151,151,1024,1024,1024,1024,1024,,,,,
504,58.2,0m 58.2s,-26.9116574,-49.0336097,P-GPS,58.7,17.9,0.0,0.0,1.1,0.5,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0,0,0,3.5,-2.7,151.3,151.3,1024,1024,1024,1024,1024,,,,,
505,58.3,0m 58.3s,-26.91165745,-49.03360982,P-GPS,58.7,17.9,0.0,0.0,1.1,0.5,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0,0,0,3.5,-2.7,151.5,151.5,1024,1024,1024,1024,1024,,,,,
506,58.4,0m 58.4s,-26.91165741,-49.03360981,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0,0,0,3.3,-2.7,151.7,151.7,1024,1024,1024,1024,1024,,,,,
507,58.6,0m 58.6s,-26.91165739,-49.03360979,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0,0,0,3.3,-2.6,151.7,151.7,1024,1024,1024,1024,1024,,,,,
508,58.7,0m 58.7s,-26.91165743,-49.03360983,P-GPS,58.7,17.9,0.0,0.0,0.7,0.3,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0,0,0,3.3,-2.6,151.7,151.7,1024,1024,1024,1024,1024,,,,,
509,58.8,0m 58.8s,-26.91165742,-49.03360977,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0,0,0,3.3,-2.3,151.6,151.6,1024,1024,1024,1024,1024,,,,,
510,58.9,0m 58.9s,-26.91165726,-49.03360981,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0,0,0,3.3,-1.9,151.5,151.5,1024,1024,1024,1024,1024,,,,,
511,59,0m 59s,-26.91165721,-49.03360975,P-GPS,58.7,17.9,0.2,0.1,1.1,0.5,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.401,3.469,3.43,3.509,0.1,0,0,3.3,-1.6,151.4,151.4,1024,1024,1024,1024,1024,,,,,
512,59.1,0m 59.1s,-26.91165721,-49.03360964,P-GPS,58.7,17.9,0.2,0.1,0.0,0.0,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.786,0.118,3.393,3.46,3.422,3.511,0.1,0,0,3.3,-1.2,151.2,151.2,1024,1024,1024,1024,1024,,,,,
513,59.2,0m 59.2s,-26.91165718,-49.03360961,P-GPS,58.7,17.9,0.2,0.1,0.0,0.0,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.786,0.118,3.393,3.46,3.422,3.511,0.1,0,0,3.3,-0.9,151.1,151.1,1024,1024,1024,1024,1024,,,,,
514,59.3,0m 59.3s,-26.91165704,-49.03360949,P-GPS,58.7,17.9,0.2,0.1,0.0,0.0,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.786,0.118,3.393,3.46,3.422,3.511,0.1,0,0,3.3,-0.7,151.1,151.1,1024,1024,1024,1024,1024,,,,,
515,59.4,0m 59.4s,-26.91165698,-49.03360944,P-GPS,58.7,17.9,0.2,0.1,0.0,0.0,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.786,0.118,3.393,3.46,3.422,3.511,0.1,0,0,3.4,-0.6,151.1,151.1,1024,1024,1024,1024,1024,,,,,
516,59.5,0m 59.5s,-26.91165685,-49.03360944,P-GPS,58.7,17.9,0.2,0.1,0.0,0.0,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.786,0.118,3.393,3.46,3.422,3.511,0.1,0,0,3.4,-0.4,151.1,151.1,1024,1024,1024,1024,1024,,,,,
517,59.6,0m 59.6s,-26.91165675,-49.0336094,P-GPS,58.7,17.9,0.2,0.1,1.1,0.5,61.1,18.6,-26.91155751,-49.03376056,18,5,46,13.786,0.118,3.393,3.46,3.422,3.511,0.1,0,0,3.1,-0.2,151.1,151.1,1024,1024,1024,1024,1024,,,,,
518,59.7,0m 59.7s,-26.91165665,-49.03360944,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,61.0,18.6,-26.91155751,-49.03376056,18,5,46,13.786,0.118,3.393,3.46,3.422,3.511,0,0,0,3,-0.2,151.2,151.2,1024,1024,1024,1024,1024,,,,,
519,59.8,0m 59.8s,-26.91165657,-49.03360943,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,61.0,18.6,-26.91155751,-49.03376056,18,5,46,13.786,0.118,3.393,3.46,3.422,3.511,0,0,0,2.9,-0.2,151.3,151.3,1024,1024,1024,1024,1024,,,,,
520,59.9,0m 59.9s,-26.91165657,-49.03360944,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,61.0,18.6,-26.91155751,-49.03376056,18,5,46,13.786,0.118,3.393,3.46,3.422,3.511,0,0,0,2.8,-0.5,151.5,151.5,1024,1024,1024,1024,1024,,,,,
521,60,1m 0s,-26.91165656,-49.03360945,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,61.0,18.6,-26.91155751,-49.03376056,18,5,46,13.786,0.118,3.393,3.46,3.422,3.511,0,0,0,2.9,-0.9,151.6,151.6,1024,1024,1024,1024,1024,,,,,
522,60.1,1m 0.1s,-26.91165654,-49.03360951,P-GPS,58.7,17.9,0.0,0.0,1.1,0.5,61.0,18.6,-26.91155751,-49.03376056,18,5,46,13.805,0.117,3.397,3.462,3.432,3.514,0,0,0,3,-1,151.5,151.5,1024,1024,1024,1024,1024,,,,,
523,60.2,1m 0.2s,-26.91165654,-49.03360953,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,61.0,18.6,-26.91155751,-49.03376056,18,5,46,13.805,0.117,3.397,3.462,3.432,3.514,0,0,0,3.1,-1.1,151.4,151.4,1024,1024,1024,1024,1024,,,,,
524,60.3,1m 0.3s,-26.91165643,-49.03360954,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,61.0,18.6,-26.91155751,-49.03376056,18,5,46,13.805,0.117,3.397,3.462,3.432,3.514,0,0,0,3,-1,151.4,151.4,1024,1024,1024,1024,1024,,,,,
525,60.4,1m 0.4s,-26.91165643,-49.03360952,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,61.0,18.6,-26.91155751,-49.03376056,18,5,46,13.805,0.117,3.397,3.462,3.432,3.514,0,0,0,2.9,-0.9,151.4,151.4,1024,1024,1024,1024,1024,,,,,
526,60.5,1m 0.5s,-26.91165642,-49.03360963,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.9,18.6,-26.91155751,-49.03376056,18,5,46,13.805,0.117,3.397,3.462,3.432,3.514,0,0,0,2.8,-1,151.4,151.4,1024,1024,1024,1024,1024,,,,,
527,60.6,1m 0.6s,-26.91165641,-49.03360963,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.9,18.6,-26.91155751,-49.03376056,18,5,46,13.805,0.117,3.397,3.462,3.432,3.514,0,0,0,2.7,-1.3,151.4,151.4,1024,1024,1024,1024,1024,,,,,
528,60.7,1m 0.7s,-26.91165635,-49.03360974,P-GPS,58.7,17.9,0.0,0.0,1.1,0.5,60.9,18.6,-26.91155751,-49.03376056,18,5,46,13.805,0.117,3.397,3.462,3.432,3.514,0,0,0,2.6,-1.3,151.4,151.4,1024,1024,1024,1024,1024,,,,,
529,60.8,1m 0.8s,-26.91165636,-49.03360973,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.9,18.6,-26.91155751,-49.03376056,18,5,46,13.805,0.117,3.397,3.462,3.432,3.514,0,0,0,2.5,-1.4,151.4,151.4,1024,1024,1024,1024,1024,,,,,
530,61,1m 1s,-26.91165644,-49.03360995,P-GPS,58.7,17.9,0.0,0.0,0.7,0.3,60.8,18.5,-26.91155751,-49.03376056,18,5,46,13.805,0.117,3.397,3.462,3.432,3.514,0,0,0,2.6,-1.4,151.3,151.3,1024,1024,1024,1024,1024,,,,,
531,61.1,1m 1.1s,-26.91165635,-49.03361003,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.8,18.5,-26.91155751,-49.03376056,18,5,46,13.805,0.117,3.397,3.462,3.432,3.514,0,0,0,2.8,-1.7,151.3,151.3,1024,1024,1024,1024,1024,,,,,
532,61.3,1m 1.3s,-26.91165639,-49.03361013,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.8,18.5,-26.91155751,-49.03376056,18,5,46,13.82,0.112,3.404,3.466,3.434,3.516,0,0,0,3,-1.6,151.3,151.3,1024,1024,1024,1024,1024,,,,,
533,61.4,1m 1.4s,-26.91165638,-49.03361011,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.8,18.5,-26.91155751,-49.03376056,18,5,46,13.82,0.112,3.404,3.466,3.434,3.516,0,0,0,3.1,-1.7,151.2,151.2,1024,1024,1024,1024,1024,,,,,
534,61.5,1m 1.5s,-26.91165637,-49.03361019,P-GPS,58.7,17.9,0.0,0.0,1.1,0.5,60.8,18.5,-26.91155751,-49.03376056,18,5,46,13.82,0.112,3.404,3.466,3.434,3.516,0,0,0,3.2,-1.6,151.2,151.2,1024,1024,1024,1024,1024,,,,,
535,61.7,1m 1.7s,-26.91165638,-49.03361031,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.7,18.5,-26.91155751,-49.03376056,18,5,46,13.82,0.112,3.404,3.466,3.434,3.516,0,0,0,3.4,-1.5,151.1,151.1,1024,1024,1024,1024,1024,,,,,
536,61.8,1m 1.8s,-26.91165635,-49.03361032,P-GPS,58.7,17.9,0.0,0.0,0.7,0.3,60.7,18.5,-26.91155751,-49.03376056,18,5,46,13.82,0.112,3.404,3.466,3.434,3.516,0,0,0,3.4,-1.7,151.1,151.1,1024,1024,1024,1024,1024,,,,,
537,61.9,1m 1.9s,-26.91165635,-49.03361046,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.7,18.5,-26.91155751,-49.03376056,18,5,46,13.82,0.112,3.404,3.466,3.434,3.516,0,0,0,3.5,-1.7,151.2,151.2,1024,1024,1024,1024,1024,,,,,
538,62.1,1m 2.1s,-26.91165627,-49.03361068,P-GPS,58.7,17.9,0.0,0.0,0.7,0.3,60.6,18.5,-26.91155751,-49.03376056,18,5,46,13.82,0.112,3.404,3.466,3.434,3.516,0,0,0,3.2,-1.6,151.2,151.2,1024,1024,1024,1024,1024,,,,,
539,62.3,1m 2.3s,-26.91165616,-49.03361092,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.5,18.5,-26.91155751,-49.03376056,18,5,46,13.82,0.112,3.404,3.466,3.434,3.516,0,0,0,2.8,-2,151.4,151.4,1024,1024,1024,1024,1024,,,,,
540,62.4,1m 2.4s,-26.91165614,-49.0336109,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.5,18.5,-26.91155751,-49.03376056,18,5,46,13.82,0.112,3.404,3.466,3.434,3.516,0,0,0,2.5,-2.1,151.6,151.6,1024,1024,1024,1024,1024,,,,,
541,62.5,1m 2.5s,-26.91165608,-49.03361102,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.82,0.112,3.404,3.466,3.434,3.516,0,0,0,2.3,-2.1,151.6,151.6,1024,1024,1024,1024,1024,,,,,
542,62.6,1m 2.6s,-26.91165608,-49.03361096,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.404,3.465,3.428,3.512,0,0,0,2.3,-2.2,151.7,151.7,1024,1024,1024,1024,1024,,,,,
543,62.8,1m 2.8s,-26.91165606,-49.03361107,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.404,3.465,3.428,3.512,0,0,0,2.3,-2.3,151.8,151.8,1024,1024,1024,1024,1024,,,,,
544,62.9,1m 2.9s,-26.91165588,-49.0336111,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,60.4,18.4,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.404,3.465,3.428,3.512,0,0,0,2.5,-2.3,151.7,151.7,1024,1024,1024,1024,1024,,,,,
545,63,1m 3s,-26.91165589,-49.03361103,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,60.4,18.4,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.404,3.465,3.428,3.512,0,0,0,2.7,-2.2,151.6,151.6,1024,1024,1024,1024,1024,,,,,
546,63.1,1m 3.1s,-26.91165592,-49.03361113,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,60.4,18.4,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.404,3.465,3.428,3.512,0,0,0,2.8,-2.1,151.5,151.5,1024,1024,1024,1024,1024,,,,,
547,63.3,1m 3.3s,-26.91165592,-49.03361104,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.404,3.465,3.428,3.512,0,0,0,3.1,-1.7,151.5,151.5,1024,1024,1024,1024,1024,,,,,
548,63.4,1m 3.4s,-26.91165591,-49.03361101,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.404,3.465,3.428,3.512,0,0,0,3.1,-1.6,151.5,151.5,1024,1024,1024,1024,1024,,,,,
549,63.5,1m 3.5s,-26.91165594,-49.03361098,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.404,3.465,3.428,3.512,0,0,0,3.2,-1.4,151.5,151.5,1024,1024,1024,1024,1024,,,,,
550,63.6,1m 3.6s,-26.91165594,-49.03361097,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.404,3.465,3.428,3.512,0,0,0,3.1,-1.3,151.4,151.4,1024,1024,1024,1024,1024,,,,,
551,63.7,1m 3.7s,-26.91165595,-49.03361087,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.809,0.108,3.404,3.465,3.428,3.512,0,0,0,3.2,-1.5,151.3,151.3,1024,1024,1024,1024,1024,,,,,
552,63.8,1m 3.8s,-26.91165598,-49.03361091,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.792,0.122,3.394,3.455,3.427,3.516,0,0,0,3.2,-1.4,151.1,151.1,1024,1024,1024,1024,1024,,,,,
553,63.9,1m 3.9s,-26.91165598,-49.03361093,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.792,0.122,3.394,3.455,3.427,3.516,0,0,0,3.3,-1.2,151,151,1024,1024,1024,1024,1024,,,,,
554,64,1m 4s,-26.91165597,-49.03361097,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.792,0.122,3.394,3.455,3.427,3.516,0,0,0,3.5,-1.4,151,151,1024,1024,1024,1024,1024,,,,,
555,64.1,1m 4.1s,-26.9116561,-49.03361094,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.792,0.122,3.394,3.455,3.427,3.516,0,0,0,3.6,-1.8,151.1,151.1,1024,1024,1024,1024,1024,,,,,
556,64.2,1m 4.2s,-26.91165607,-49.03361098,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.792,0.122,3.394,3.455,3.427,3.516,0,0,0,3.6,-2,151.1,151.1,1024,1024,1024,1024,1024,,,,,
557,64.3,1m 4.3s,-26.91165615,-49.03361102,P-GPS,58.7,17.9,0.0,0.0,1.1,0.5,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.792,0.122,3.394,3.455,3.427,3.516,0,0,0,3.5,-2.3,151.2,151.2,1024,1024,1024,1024,1024,,,,,
558,64.4,1m 4.4s,-26.91165614,-49.03361106,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.5,18.4,-26.91155751,-49.03376056,18,5,46,13.792,0.122,3.394,3.455,3.427,3.516,0,0,0,3.3,-2.4,151.3,151.3,1024,1024,1024,1024,1024,,,,,
559,64.5,1m 4.5s,-26.91165612,-49.03361127,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.4,18.4,-26.91155751,-49.03376056,18,5,46,13.792,0.122,3.394,3.455,3.427,3.516,0,0,0,3.1,-2.4,151.3,151.3,1024,1024,1024,1024,1024,,,,,
560,64.6,1m 4.6s,-26.9116561,-49.03361127,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.4,18.4,-26.91155751,-49.03376056,18,5,46,13.792,0.122,3.394,3.455,3.427,3.516,0,0,0,2.9,-2.5,151.3,151.3,1024,1024,1024,1024,1024,,,,,
561,64.8,1m 4.8s,-26.91165612,-49.0336114,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.4,18.4,-26.91155751,-49.03376056,18,5,46,13.792,0.122,3.394,3.455,3.427,3.516,0,0,0,2.8,-2.9,151.4,151.4,1024,1024,1024,1022,1024,,,,,
562,64.9,1m 4.9s,-26.91165621,-49.03361169,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.3,18.4,-26.91155751,-49.03376056,18,5,45,13.746,0.114,3.387,3.448,3.41,3.501,0,0,0,3,-2.9,151.3,151.3,1024,1024,1024,1022,1024,,,,,
563,65.1,1m 5.1s,-26.9116562,-49.03361191,P-GPS,58.7,17.9,0.0,0.0,0.7,0.3,60.3,18.4,-26.91155751,-49.03376056,18,5,45,13.746,0.114,3.387,3.448,3.41,3.501,0,0,0,3.1,-3.1,151.2,151.2,1024,1024,1024,1022,1024,,,,,
564,65.2,1m 5.2s,-26.91165617,-49.03361188,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.3,18.4,-26.91155751,-49.03376056,18,5,45,13.746,0.114,3.387,3.448,3.41,3.501,0,0,0,3,-3.1,151.2,151.2,1024,1024,1024,1024,1024,,,,,
565,65.3,1m 5.3s,-26.91165617,-49.0336121,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.2,18.4,-26.91155751,-49.03376056,18,5,45,13.746,0.114,3.387,3.448,3.41,3.501,0,0,0,2.9,-3.2,151.3,151.3,1024,1024,1024,1024,1024,,,,,
566,65.4,1m 5.4s,-26.91165614,-49.03361205,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.2,18.4,-26.91155751,-49.03376056,18,5,45,13.746,0.114,3.387,3.448,3.41,3.501,0,0,0,2.8,-3.3,151.3,151.3,1024,1024,1024,1178,1024,,,,,
567,65.5,1m 5.5s,-26.91165612,-49.03361219,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.2,18.3,-26.91155751,-49.03376056,18,5,45,13.746,0.114,3.387,3.448,3.41,3.501,0,0,0,2.6,-3.3,151.4,151.4,1024,1024,1024,1270,1024,,,,,
568,65.6,1m 5.6s,-26.91165614,-49.03361219,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.2,18.3,-26.91155751,-49.03376056,18,5,45,13.746,0.114,3.387,3.448,3.41,3.501,0,0,0,2.5,-3.1,152.5,152.5,1024,1024,1024,1267,1024,,,,,
569,65.8,1m 5.8s,-26.91165611,-49.03361216,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.2,18.3,-26.91155751,-49.03376056,18,5,45,13.746,0.114,3.387,3.448,3.41,3.501,0,0,0,2.5,-2.8,157,157,1024,1024,1024,1274,1024,,,,,
570,65.9,1m 5.9s,-26.91165614,-49.03361214,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.2,18.4,-26.91155751,-49.03376056,18,5,45,13.746,0.114,3.387,3.448,3.41,3.501,0,0,0,2.8,-2.6,159.5,159.5,1024,1024,1024,1276,1024,,,,,
571,66,1m 6s,-26.91165613,-49.03361207,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,60.2,18.4,-26.91155751,-49.03376056,18,5,45,13.783,0.113,3.396,3.457,3.421,3.509,0,0,0,2.9,-2.5,162,162,1024,1024,1024,1278,1024,,,,,
572,66.1,1m 6.1s,-26.91165603,-49.0336119,P-GPS,58.7,17.9,0.2,0.1,1.1,0.5,60.3,18.4,-26.91155751,-49.03376056,18,5,45,13.783,0.113,3.396,3.457,3.421,3.509,0,0.1,0,3,-2.6,164.6,164.6,1024,1024,1024,1275,1024,,,,,
573,66.2,1m 6.2s,-26.91165606,-49.03361187,P-GPS,58.7,17.9,0.2,0.1,0.0,0.0,60.3,18.4,-26.91155751,-49.03376056,18,5,45,13.783,0.113,3.396,3.457,3.421,3.509,0,0.1,0,3.1,-2.4,167.3,167.3,1024,1024,1024,1272,1024,,,,,
